gene	ensembl_id	phenotype	trait_type	n_cases	burden_set	P_SKATO	P_Burden	P_SKAT	BETA	n_variants
KIAA0586	ENSG00000100578	Urea	continuous	376551	pLoF	0.0179780613202983	0.0125764936319627	0.0496773679782917	0.00153213331248824	111
HLA-DPA1	ENSG00000231389	N19 unspecified renal failure	icd_first_occurrence	2345	pLoF	0.0183649181784841	0.00995115655618928	0.0693761757934507	0.0611015581198598	22
AHI1	ENSG00000135541	N20 calculus of kidney and ureter	icd_first_occurrence	5879	pLoF	0.0187000721819196	0.248184175041696	0.00961233540077178	0.0129470348534935	99
FKBP6	ENSG00000077800	I12 hypertensive renal disease	icd_first_occurrence	1513	pLoF	0.0187054601311523	0.0172572408213029	0.016732542583943	0.0804887817505116	26
KIAA0586	ENSG00000100578	Cystatin C	continuous	376784	pLoF	0.0187294382520679	0.0130915620497356	0.196656239301711	0.0014303794347423	111
TTC8	ENSG00000165533	Cystatin C	continuous	376784	pLoF	0.0188273348912721	0.119912391620397	0.00988717508547887	0.00505130554881289	28
FANCD2	ENSG00000144554	N26 unspecified contracted kidney	icd_first_occurrence	176	pLoF	0.0188808686072699	0.0329618712159669	0.0124908538676327	0.117344867111588	106
ANKS6	ENSG00000165138	Creatinine	continuous	376624	pLoF	0.0190844966724427	0.00927107415924244	0.227338401127458	0.00595647386591017	50
MYOCD	ENSG00000141052	N17 acute renal failure	icd_first_occurrence	7312	pLoF	0.0193692999406364	0.0337187153775356	0.0134878421464308	0.0578365810002243	24
NEK8	ENSG00000160602	N26 unspecified contracted kidney	icd_first_occurrence	176	pLoF	0.0197630510259041	0.092130869995968	0.0121222445529805	0.134190959888415	39
COG1	ENSG00000166685	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	pLoF	0.0198736468654469	0.0704682319585501	0.0137713693215362	0.0869775826676327	64
KIAA0753	ENSG00000198920	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	pLoF	0.0200228747922634	0.0870838818903845	0.0113418134122341	0.0488892400940158	82
BICC1	ENSG00000122870	N19 unspecified renal failure	icd_first_occurrence	2345	pLoF	0.0200357068370559	0.264347370489628	0.0112185517657264	0.0703160337691858	31
PBX1	ENSG00000185630	Creatinine (enzymatic) in urine	continuous	383774	pLoF	0.0203284913582211	0.0730451153006411	0.0128370664017324	0.0468345231827221	3
SRCAP	ENSG00000080603	Cystatin C	continuous	376784	pLoF	0.0203786210312268	0.973792147323233	0.00971330881337773	-0.000110117414008756	31
APOA1	ENSG00000118137	Creatinine (enzymatic) in urine	continuous	383774	pLoF	0.0205180988641238	0.0117310773542755	0.066912320864958	-0.0155275013185495	17
MKKS	ENSG00000125863	Cystatin C	continuous	376784	pLoF	0.0205359960560119	0.0103922215105068	0.152219723315788	0.00870741319397999	37
PBX1	ENSG00000185630	N18 chronic renal failure	icd_first_occurrence	14086	pLoF	0.0206920705210789	0.0329904830847813	0.0166903841208531	0.194373169383766	3
DNAJB11	ENSG00000090520	I12 hypertensive renal disease	icd_first_occurrence	1513	pLoF	0.0208591521560715	0.116929854804785	0.0127459033651129	0.117828867538851	25
PBX1	ENSG00000185630	N17 acute renal failure	icd_first_occurrence	7312	pLoF	0.0211224681278249	0.0306837438071044	0.0175495859659074	0.198773910893825	3
IFT74	ENSG00000096872	Urea	continuous	376551	pLoF	0.021491168366325	0.0153417431108991	0.108618487613642	0.00259424240018025	24
KMT2D	ENSG00000167548	N17 acute renal failure	icd_first_occurrence	7312	pLoF	0.0219985666312229	0.0157312794267406	0.0411888138911508	0.0684176141430614	28
MMUT	ENSG00000146085	Microalbumin in urine	continuous	119013	pLoF	0.0223427310858373	0.0291965292383205	0.0178189925324759	-0.00844258092401633	59
TMEM67	ENSG00000164953	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	pLoF	0.0225319978693431	0.0571080927652496	0.0132559191911803	0.0947313597078249	86
SH2B1	ENSG00000178188	Creatinine (enzymatic) in urine	continuous	383774	pLoF	0.0235285817807899	0.0380378773717016	0.0174318444272004	-0.0137714821083849	17
KIAA0753	ENSG00000198920	C64 Malignant neoplasm of kidney	icd10	985	pLoF	0.0235784626937258	0.0889777497972255	0.0125220120045333	0.0372577104114234	82
IFT122	ENSG00000163913	Creatinine	continuous	376624	pLoF	0.0235920620932325	0.0263934912813499	0.018633198163051	0.00243473648075938	101
FANCC	ENSG00000158169	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	pLoF	0.0238384640164874	0.0251994179309387	0.0179200162580601	0.124561117969956	46
UBE2T	ENSG00000077152	C64 Malignant neoplasm of kidney	icd10	985	pLoF	0.0239792216509774	0.0741490681316295	0.0158893782824412	0.141192523617554	14
ZNF423	ENSG00000102935	N23 unspecified renal colic	icd_first_occurrence	4304	pLoF	0.0241275932493465	0.110214525021783	0.01519573908829	0.11864564838076	11
GTF2IRD2	ENSG00000196275	C64 Malignant neoplasm of kidney	icd10	985	pLoF	0.0241763406294081	0.0802687474228918	0.0159119487263496	0.139880656323257	19
DYNC2I1	ENSG00000126870	Cystatin C	continuous	376784	pLoF	0.0242869801357539	0.012143387304811	0.32382545306685	0.00477500546530905	87
ELN	ENSG00000049540	N04 nephrotic syndrome	icd_first_occurrence	242	pLoF	0.0246399862249306	0.160650747192022	0.0136613268102763	0.100400347097211	39
HLA-DPA1	ENSG00000231389	Microalbumin in urine	continuous	119013	pLoF	0.0247124497120901	0.0768842562811691	0.0137097688869652	0.00669144809362716	22
RFC2	ENSG00000049541	Microalbumin in urine	continuous	119013	pLoF	0.0250739275446699	0.123936681096445	0.0167865718736209	0.00771831191630302	25
BRIP1	ENSG00000136492	Creatinine	continuous	376624	pLoF	0.0260324271689065	0.0155167078028036	0.303631680807036	-0.00284858620508275	88
COL7A1	ENSG00000114270	N04 nephrotic syndrome	icd_first_occurrence	242	pLoF	0.0260747646248073	0.314204337063028	0.0150364993201966	0.0377837958016579	229
NPHP1	ENSG00000144061	Q63 other congenital malformations of kidney	icd_first_occurrence	452	pLoF	0.0267499847185733	0.161529961609681	0.0147448094060894	0.100112621677623	37
TTC8	ENSG00000165533	Q61 cystic kidney disease	icd_first_occurrence	735	pLoF	0.0269190982639202	0.189894170143468	0.0157379167612196	0.0903006258566688	28
NUP107	ENSG00000111581	Q63 other congenital malformations of kidney	icd_first_occurrence	452	pLoF	0.0272276837138209	0.298289583540287	0.0149600519844374	0.0638219196137606	69
HRAS	ENSG00000174775	N04 nephrotic syndrome	icd_first_occurrence	242	pLoF	0.0273844501411457	0.0301078514641904	0.0249154127190733	0.207882450147277	10
BBS1	ENSG00000174483	N17 acute renal failure	icd_first_occurrence	7312	pLoF	0.0275292626518507	0.0424909538587873	0.0239883767014413	0.0468949344707343	48
IL12A	ENSG00000168811	N17 acute renal failure	icd_first_occurrence	7312	pLoF	0.0275314520181233	0.0728652380637604	0.0158394852376442	0.084918256691631	13
TMEM231	ENSG00000205084	Q61 cystic kidney disease	icd_first_occurrence	735	pLoF	0.0277484099589654	0.146560758083828	0.0166469283624473	0.104975295028959	31
ERCC8	ENSG00000049167	Q63 other congenital malformations of kidney	icd_first_occurrence	452	pLoF	0.028287204600296	0.185114883319107	0.0158122949925719	0.0919703075417037	32
KLRC4	ENSG00000183542	Urea	continuous	376551	pLoF	0.0292822442492173	0.0244433105997821	0.0774432950019753	-0.0178817838797285	3
AMOTL1	ENSG00000166025	Urea	continuous	376551	pLoF	0.0296886118057185	0.01570356179356	0.217622670844892	-0.00846940338180104	38
CC2D2A	ENSG00000048342	I12 hypertensive renal disease	icd_first_occurrence	1513	pLoF	0.0298082400732466	0.0418927510669463	0.01964879961709	0.0363514080792111	136
BICC1	ENSG00000122870	Urea	continuous	376551	pLoF	0.0298454309331486	0.283930773938623	0.0153265938481986	0.00548155748774101	31
CLPB	ENSG00000162129	I12 hypertensive renal disease	icd_first_occurrence	1513	pLoF	0.0305708634924597	0.236042755685007	0.0183826261892257	0.036394008826555	48
COG1	ENSG00000166685	N17 acute renal failure	icd_first_occurrence	7312	pLoF	0.0306741725966921	0.0496595489984996	0.0194606910436306	0.0299465885372144	64
MMP1	ENSG00000196611	Urea	continuous	376551	pLoF	0.03070329080898	0.162206055871584	0.0203934702728048	0.000992213083660089	34
METTL27	ENSG00000165171	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	pLoF	0.0310974257120319	0.376323050605436	0.0181452340221817	0.0247686826142605	21
TMEM237	ENSG00000155755	Creatinine (enzymatic) in urine	continuous	383774	pLoF	0.0318705560332743	0.0178934461637563	0.211122244962455	-0.00422547882141808	44
DYNC2LI1	ENSG00000138036	N18 chronic renal failure	icd_first_occurrence	14086	pLoF	0.0319564902034148	0.14568300094245	0.0192633637237183	0.0202166946627428	26
INPP5E	ENSG00000148384	Microalbumin in urine	continuous	119013	pLoF	0.0327583241670028	0.217317744613814	0.0179092776632818	0.00585857684956199	48
NOTCH2	ENSG00000134250	N17 acute renal failure	icd_first_occurrence	7312	pLoF	0.0332649579896843	0.109479183472828	0.0179433593005963	0.0526909314811571	39
ALG5	ENSG00000120697	N23 unspecified renal colic	icd_first_occurrence	4304	pLoF	0.0338164663521858	0.0428599063836789	0.0215590492027575	0.101983502102554	21
INVS	ENSG00000119509	N25 impaired renal tubular function	icd_first_occurrence	160	pLoF	0.0338708107820045	0.1455842473854	0.0201859183467464	0.106323527866985	84
ELN	ENSG00000049540	I12 hypertensive renal disease	icd_first_occurrence	1513	pLoF	0.0350877217834372	0.0325914416132997	0.0314030567550001	0.0689612147968308	39
IFNGR1	ENSG00000027697	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	pLoF	0.0358607552645011	0.0508100581000721	0.023056975108108	0.100997108688711	13
BUD23	ENSG00000071462	Creatinine	continuous	376624	pLoF	0.0360731168110087	0.522660547785082	0.0212158587862454	0.0015817814842343	39
DYNC2I1	ENSG00000126870	Urea	continuous	376551	pLoF	0.0362683255749502	0.028650456467513	0.0507194395831907	0.0044375007987821	87
CRB2	ENSG00000148204	N25 impaired renal tubular function	icd_first_occurrence	160	pLoF	0.0366598470965864	0.0684312621736889	0.0281905192188541	0.0715142273204839	98
BBS1	ENSG00000174483	N19 unspecified renal failure	icd_first_occurrence	2345	pLoF	0.0368785679281116	0.227251250282764	0.0191853217741049	0.0477525449457341	48
KLRC4	ENSG00000183542	Creatinine	continuous	376624	pLoF	0.0377521645665586	0.031969394838959	0.0350511750648727	-0.0141994398747383	3
FANCC	ENSG00000158169	Q61 cystic kidney disease	icd_first_occurrence	735	pLoF	0.039806676524039	0.0391405042420132	0.0310252700544646	0.0652951524176435	46
INPP5E	ENSG00000148384	N18 chronic renal failure	icd_first_occurrence	14086	pLoF	0.0408993483285426	0.0412299051004624	0.0341162286565168	0.0294940803650139	48
AHI1	ENSG00000135541	N23 unspecified renal colic	icd_first_occurrence	4304	pLoF	0.0411236298468148	0.127523460818482	0.0225316577015138	0.0198600851265008	99
MMUT	ENSG00000146085	C64 Malignant neoplasm of kidney	icd10	985	pLoF	0.0413613586695181	0.279365484563372	0.0245016797173316	0.0417087570734172	59
RFC2	ENSG00000049541	Urea	continuous	376551	pLoF	0.0414695778137734	0.0256873417871571	0.456245264403299	-0.0055784848884271	25
FKBP6	ENSG00000077800	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	pLoF	0.041638905004511	0.0286219810477398	0.0420951141402927	0.12127837887593	26
FANCA	ENSG00000187741	N17 acute renal failure	icd_first_occurrence	7312	pLoF	0.0420893058217854	0.0223494537732721	0.715884979995074	-0.0241047414180361	172
DNAJB11	ENSG00000090520	Cystatin C	continuous	376784	pLoF	0.0438073326936694	0.355244576749268	0.023952869629229	0.00481776312676155	25
NPHP3	ENSG00000113971	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	pLoF	0.0439650114776345	0.0488069758408208	0.0347386193490086	0.0210070290506645	115
HRAS	ENSG00000174775	Cystatin C	continuous	376784	pLoF	0.0445522349026209	0.0726261207024674	0.0373866720111282	0.00512878225752062	10
CHRM3	ENSG00000133019	I12 hypertensive renal disease	icd_first_occurrence	1513	pLoF	0.0450986008592424	0.0732019025271874	0.0328919739653173	0.150651021039699	13
KIAA0753	ENSG00000198920	N04 nephrotic syndrome	icd_first_occurrence	242	pLoF	0.0452495499785056	0.168959931093357	0.0247981521044975	0.0598638910094329	82
WDPCP	ENSG00000143951	Cystatin C	continuous	376784	pLoF	0.0455116350194379	0.605335469702044	0.0253012971880386	0.00110293803218893	56
MLXIPL	ENSG00000009950	Cystatin C	continuous	376784	pLoF	0.0458700962023786	0.0247187120238246	0.21209767312671	0.00639595815080638	41
CRB2	ENSG00000148204	N26 unspecified contracted kidney	icd_first_occurrence	176	pLoF	0.0460555962929097	0.0859075113105803	0.0344376793579737	0.0662974346266154	98
LAMB2	ENSG00000172037	I12 hypertensive renal disease	icd_first_occurrence	1513	pLoF	0.0460954709450988	0.326247098001551	0.0255414092827254	0.028399050298297	108
TMEM270	ENSG00000175877	N26 unspecified contracted kidney	icd_first_occurrence	176	pLoF	0.0462634602961113	0.0909954018452972	0.0317499746304202	0.135592860119734	23
FANCD2	ENSG00000144554	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	pLoF	0.0462837223471765	0.145347246663869	0.027047066161759	0.0158076257350976	106
BRCA2	ENSG00000139618	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	pLoF	0.0464619246428395	0.142261302325493	0.0246917787904657	0.0136729995754184	280
IFT172	ENSG00000138002	Microalbumin in urine	continuous	119013	pLoF	0.0478102693904249	0.455474999387608	0.0253072372322355	0.00223209414342659	123
BRIP1	ENSG00000136492	N20 calculus of kidney and ureter	icd_first_occurrence	5879	pLoF	0.0482533823180761	0.458730144515741	0.0282702624454521	0.0088681190254337	88
ZNF423	ENSG00000102935	N17 acute renal failure	icd_first_occurrence	7312	pLoF	0.0495554492043268	0.268299633753832	0.028618330984946	0.0656465764824414	11
MMACHC	ENSG00000132763	Microalbumin in urine	continuous	119013	pLoF	0.0496497708116196	0.04386891538566	0.0689632758885759	-0.00511378844297216	15
INVS	ENSG00000119509	Microalbumin in urine	continuous	119013	pLoF	0.0502062444467538	0.100216045559025	0.0283071321216859	0.00530036673226387	84
TSC1	ENSG00000165699	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	pLoF	0.0504481731241987	0.297921925457747	0.0293778361567327	0.0633388857539728	17
RFWD3	ENSG00000168411	Q61 cystic kidney disease	icd_first_occurrence	735	pLoF	0.0507781831383387	0.325793677216728	0.0284139585700749	0.058964851188159	59
NOTCH2	ENSG00000134250	Creatinine	continuous	376624	pLoF	0.0519933559789066	0.625110987231872	0.0284832993199268	0.0019890680893403	39
SH2B1	ENSG00000178188	Urea	continuous	376551	pLoF	0.0521273346544228	0.627081953528941	0.0285541829081748	0.00335320856318687	17
CC2D2A	ENSG00000048342	N18 chronic renal failure	icd_first_occurrence	14086	pLoF	0.0524489899793902	0.684496282218955	0.0282579224505728	-0.00254694548217736	136
ELN	ENSG00000049540	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	pLoF	0.0530762725137763	0.0631299175037601	0.0344591811382106	0.0321661529401291	39
DYNC2LI1	ENSG00000138036	N17 acute renal failure	icd_first_occurrence	7312	pLoF	0.0532878308304514	0.0667524676088487	0.0332330712958336	0.0358603019206515	26
GSN	ENSG00000148180	Q61 cystic kidney disease	icd_first_occurrence	735	pLoF	0.0541044198392069	0.362230768316912	0.0303518853444336	0.0527697674450102	44
BBS7	ENSG00000138686	Q63 other congenital malformations of kidney	icd_first_occurrence	452	pLoF	0.0544419468434211	0.276043297305526	0.0305767598018792	0.0676711650705298	39
IFT27	ENSG00000100360	N17 acute renal failure	icd_first_occurrence	7312	pLoF	0.0546477353585892	0.0739771371988995	0.0328219690677898	0.0318068307800871	20
FAH	ENSG00000103876	Q61 cystic kidney disease	icd_first_occurrence	735	pLoF	0.0551069993723312	0.366763929294361	0.0318536407678558	0.0328230315403208	33
MMP1	ENSG00000196611	C64 Malignant neoplasm of kidney	icd10	985	pLoF	0.0555363243079863	0.179655212385606	0.0359919208171769	0.0198106916140046	34
ZNF423	ENSG00000102935	N20 calculus of kidney and ureter	icd_first_occurrence	5879	pLoF	0.0560706552138915	0.193079556849008	0.0337039354159258	0.0844150529980767	11
KIAA0753	ENSG00000198920	Cystatin C	continuous	376784	pLoF	0.0562002375379714	0.304806944151279	0.0303386999986563	0.00108201413606091	82
ERCC8	ENSG00000049167	N18 chronic renal failure	icd_first_occurrence	14086	pLoF	0.0562192757793012	0.0327677044631356	0.102582631896671	0.0307750875757836	32
SLX4	ENSG00000188827	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	pLoF	0.0565808722389828	0.21965900899938	0.0301258304202427	0.0494094484110872	100
FAH	ENSG00000103876	N18 chronic renal failure	icd_first_occurrence	14086	pLoF	0.0569612022965303	0.0323329951477507	0.406541563786358	-0.0204160057851202	33
SLX4	ENSG00000188827	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	pLoF	0.0569743041619578	0.407300635642115	0.0293807498943193	0.0114612025284779	100
MMP1	ENSG00000196611	N25 impaired renal tubular function	icd_first_occurrence	160	pLoF	0.0572055737258963	0.177870554697595	0.0380670138462247	0.0470524924373332	34
TMEM237	ENSG00000155755	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	pLoF	0.0572187170828835	0.174140931046499	0.0347053700205924	0.0961844735493989	44
GATA3	ENSG00000107485	Creatinine	continuous	376624	pLoF	0.0573758227419322	0.334843835131515	0.0358338383974821	0.0149505361397702	3
GTF2IRD2	ENSG00000196275	N23 unspecified renal colic	icd_first_occurrence	4304	pLoF	0.0578512966361815	0.125087458170161	0.0317323064963194	0.0672447543806923	19
NEK8	ENSG00000160602	Microalbumin in urine	continuous	119013	pLoF	0.0580676328841752	0.0333116319476998	0.320420347867422	-0.00828781710952052	39
FANCG	ENSG00000221829	Q63 other congenital malformations of kidney	icd_first_occurrence	452	pLoF	0.0581620036719884	0.414314232306071	0.0310658432762316	0.0458526447518739	55
